,publishedAt,nTags,categoryId,duration,definition,caption,embeddable,publicStatsViewable,madeForKids,viewCount,likeCount,dislikeCount,commentCount,country,channelPublishedAt,channelViewCount,subscriberCount,hiddenSubscriberCount,videoCount,defaultTab,title_polarity_scores,description_polarity_scores,ct_polarity_scores
197,15055393.482989,4,20,59,1,0,1,1,0,5,1,1,0,21,113808607.482989,841,47,0,51,0,0.0,0.0,0.0
198,388451488.482989,24,24,323,0,1,1,1,0,177,0,1,0,21,455020515.482989,776537,548,0,393,0,0.4019,0.0,0.0
199,363913946.482989,27,19,6,1,1,1,1,0,82,1,0,0,21,403376584.482989,485302,412,0,96,0,-0.4404,-0.5411,0.0
200,129919146.482989,0,22,18,1,0,1,1,0,147,8,3,0,36,164151219.482989,12071,431,0,85,0,0.0,0.0,0.0
201,248180823.482989,0,23,8,0,0,1,1,0,9,0,0,0,21,377142389.482989,391,3,0,17,0,0.0,0.0,0.0
202,233342835.482989,0,10,246,0,1,1,1,0,91,1,0,1,21,249065202.482989,4531,24,0,20,0,0.0,0.0,0.0
203,23999705.482989,0,22,13,1,0,1,1,0,5,0,0,0,41,195499884.482989,5515,40,0,144,0,0.0,0.0,0.0
204,297534308.482989,1,22,5,0,1,1,1,0,36,0,0,0,21,377142389.482989,391,3,0,17,0,0.0,0.0,0.0
205,288290344.482989,3,22,194,1,1,1,1,0,249,1,0,1,21,421308638.482989,28236,68,0,367,0,0.0,0.0,0.0
206,118230693.482989,0,22,57,0,0,1,1,0,36,3,0,0,41,195499884.482989,5515,40,0,144,0,0.0,0.0,0.0
207,2580223.482989,1,22,30,0,0,1,1,0,16,3,0,1,21,94675153.482989,16,9,0,1,0,0.0,0.0,0.0
208,79493165.482989,19,1,9164,1,0,1,1,0,275364885,1545618,168752,61314,35,284757560.482989,5688706862,17000000,0,3931,0,0.0,0.9371,0.0
209,28985939.482989,14,24,638,1,0,1,1,1,13240740,73935,33847,0,21,93790712.482989,6714469014,19400000,0,235,0,0.0,0.8689,0.3612
210,283135639.482989,4,10,794,1,1,1,1,0,229613,1052,143,0,21,466411158.482989,1625672,2530,0,162,0,0.6369,0.7964,0.0
211,61422653.482989,6,25,1690,1,0,1,1,0,562323,5109,887,588,79,341087727.482989,156118323,421000,0,22067,0,0.0,0.0,0.0
212,44377637.482989,21,1,7472,1,1,1,1,0,180592259,1267443,126046,34558,35,284757560.482989,5688706862,17000000,0,3931,0,0.0,0.9903,0.0
213,90919626.482989,0,22,153,0,0,1,1,0,5998362,29841,8452,1593,21,99835096.482989,6044784,25200,0,30,0,0.0,0.0,0.0
214,15934402.482989,23,22,1848,0,0,1,1,0,87452,3138,94,194,45,117383957.482989,3239413,43000,0,85,0,0.0,0.0,0.0
215,31028293.482989,28,24,316,1,0,1,1,0,97542247,270234,81418,0,35,79745970.482989,445632413,852,1,52,0,0.8316,0.8834,0.6369
216,233584649.482989,12,27,3100,0,1,1,1,0,90179,571,83,23,21,287755031.482989,29711159,114000,0,502,0,0.0,0.9941,0.0
217,64777403.482989,18,10,239,1,0,1,0,0,180701,1469,64,84,21,302419372.482989,4794729,14100,0,29,0,0.0,0.9516,0.0
218,91803117.482989,30,10,153,1,0,1,0,0,3103409706,12153164,4086585,570609,21,453040814.482989,14351679375,25800000,0,4247,0,0.0,0.7574,0.0
219,7146929.482989,6,25,252,1,0,1,1,0,47289,760,29,44,79,341087727.482989,156118323,421000,0,22067,0,0.0,0.0,0.0
220,20213005.482989,27,1,876,1,0,1,1,0,3462787,90487,2791,4913,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
221,33684668.482989,6,25,174,1,0,1,1,0,196369,2139,112,234,79,341087727.482989,156118323,421000,0,22067,0,0.0,0.0,0.0
222,2022202.482989,4,22,8230,1,0,1,1,0,2277,73,0,26,21,367506786.482989,8139117,32600,0,242,0,0.5766,0.34,0.0
223,8925265.482989,6,10,209,1,0,1,1,0,60850837,1013542,31985,56740,69,268884643.482989,1245080754,4610000,0,474,0,0.0,0.0,0.0
224,22625503.482989,27,1,684,1,0,1,1,0,2678525,118067,2043,28668,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
225,60970407.482989,12,1,6756,0,0,1,1,0,91005316,299300,57507,0,21,134602891.482989,3828350411,14800000,0,1669,0,0.0,-0.4404,0.0
226,3512584.482989,26,10,293,1,0,1,1,0,85372233,797633,42340,55569,73,141387917.482989,4062207648,19500000,0,58,0,0.0,-0.9905,0.0
227,87084810.482989,3,22,7559,1,0,1,1,0,299583,3575,377,192,45,214104678.482989,34384473,187000,0,381,0,0.0,0.4995,0.0
228,2020401.482989,15,22,1271,0,0,1,1,0,2271,198,3,6,45,117383957.482989,3239413,43000,0,85,0,0.0,0.0,0.0
229,25611201.482989,23,22,2315,1,0,1,1,0,82802,2800,103,149,45,117383957.482989,3239413,43000,0,85,0,0.0,0.0,0.0
230,6383597.482989,33,1,830,1,1,1,1,0,1747101,76181,3801,6621,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
231,9956609.482989,33,24,620,1,0,1,1,0,2422152,50539,2371,1313,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
232,35669341.482989,0,10,253,0,0,1,0,0,11896370,56518,3619,333,77,62806756.482989,15473174,108000,0,141,0,-0.2732,0.8177,0.0
233,18159191.482989,22,10,320,1,0,1,1,0,25742148,530481,25354,23775,35,114657903.482989,901527008,3420000,0,49,0,0.0,0.0,0.0
234,19007632.482989,13,10,229,1,0,1,1,0,95396726,1217450,86187,242342,34,115977260.482989,1792162061,4830000,0,120,0,0.0,0.1779,0.0
235,2079800.482989,0,24,624,1,0,1,1,0,66270,2440,103,670,31,131866182.482989,16643625,168000,0,296,0,0.0,0.0,0.0
236,15547405.482989,27,24,635,1,0,1,1,0,464573,12914,388,718,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
237,16152201.482989,30,1,625,1,0,1,1,0,1034731,24858,915,1029,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
238,7103922.482989,33,24,546,1,0,1,1,0,538087,14552,581,786,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
239,24532100.482989,26,1,975,1,0,1,1,0,6465943,270749,6511,86302,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
240,6255797.482989,4,22,24217,1,0,1,1,0,73295,1221,33,416,21,367506786.482989,8139117,32600,0,242,0,0.5766,0.75,0.0
241,21344297.482989,27,24,1094,1,0,1,1,0,2965130,95353,2415,16451,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
242,11943805.482989,33,24,656,1,0,1,1,0,298057,6869,294,419,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
243,22056196.482989,28,24,745,1,0,1,1,0,2584903,78843,2311,18181,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
244,16324835.482989,27,24,662,1,0,1,1,0,910846,19194,827,1021,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
245,4512626.482989,33,24,553,1,0,1,1,0,143811,4067,202,228,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
246,37573666.482989,28,10,212,1,0,1,1,0,28624515,435856,16188,45779,35,256015999.482989,372699562,1154,1,40,0,0.0,0.6486,0.0
247,2193906.482989,0,22,2456,0,0,1,1,0,13301,1238,16,201,21,65538705.482989,3475613,45800,0,135,0,0.4968,0.9896,0.0
248,2092212.482989,3,22,6296,1,0,1,1,0,9719,447,16,14,45,214104678.482989,34384473,187000,0,381,0,0.0,0.4995,0.0
249,21240801.482989,6,10,190,1,0,1,1,0,18493026,471503,17180,18271,35,105374162.482989,1220635095,6900000,0,46,0,0.0,0.9559,0.0
250,15374607.482989,27,24,638,1,0,1,1,0,630867,13825,620,909,31,163531217.482989,3629910337,19200000,0,1899,0,0.0,0.0,0.4215
251,11199878.482989,22,10,228,1,0,1,1,0,69653481,286409,11720,4414,21,80325927.482989,1221348661,1240000,0,381,0,0.0,-0.9106,0.0
252,33882206.482989,25,10,304,1,1,1,1,0,238957408,1638985,85322,45230,21,110763908.482989,2000430509,215000,0,40,0,0.0,-0.9749,0.0
253,176031527.482989,0,22,14521,0,1,1,1,0,2132105,23372,2383,3951,21,240771835.482989,2206930,12000,0,6,0,0.0,0.0,0.0
254,54331831.482989,30,10,220,1,0,1,0,0,70835201,326592,39867,6921,35,472500985.482989,142738561768,171000000,0,15020,0,0.0,0.9726,0.0
255,6766921.482989,0,22,464,0,0,1,1,1,7326,82,11,1,21,23764378.310759,82706,1200,0,64,0,0.0,0.0,0.0
256,129642636.482989,0,22,762,0,0,1,1,0,24,1,0,0,21,153550032.482989,2641,8,0,70,0,0.0,0.0,0.0
257,20372682.482989,30,28,433,1,0,1,1,0,918,18,0,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8811,0.0
258,20151800.482989,28,28,297,1,0,1,1,0,2187,43,2,16,21,325253683.482989,5150424,11800,0,324,0,0.0,0.9267,0.0
259,20069008.482989,33,28,231,1,0,1,1,0,858,5,2,1,21,325253683.482989,5150424,11800,0,324,0,0.8176,0.8185,0.0
260,44901804.482989,5,26,991,1,0,1,1,0,137113,8184,51,729,21,257942279.482989,90688370,872000,0,775,0,0.3885,0.9893,0.0
261,24092199.482989,28,28,307,1,0,1,1,0,1714,24,0,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
262,13115583.482989,28,28,437,1,0,1,1,0,1679,24,1,4,21,325253683.482989,5150424,11800,0,324,0,0.34,0.9428,0.0
263,28941578.482989,0,22,54,1,0,1,1,0,8,0,0,0,21,79532764.482989,509,39,0,16,0,0.0,0.0,0.0
264,16647647.482989,25,28,240,1,0,1,1,0,4026,37,3,2,21,325253683.482989,5150424,11800,0,324,0,0.0,0.9267,0.0
265,31005801.482989,29,28,182,1,0,1,1,0,1978,24,4,4,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
266,12342548.482989,20,28,809,1,0,1,1,0,583,7,0,6,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
267,28932180.482989,27,28,293,1,0,1,1,0,813,10,0,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
268,30919398.482989,26,28,577,1,0,1,1,0,1873,24,1,0,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
269,31088606.482989,30,28,259,1,0,1,1,0,254,8,0,0,21,325253683.482989,5150424,11800,0,324,0,0.4939,0.8938,0.0
270,23399302.482989,18,28,112,1,0,1,1,0,746,18,1,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
271,23834610.482989,28,28,326,1,0,1,1,0,1372,19,5,4,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8663,0.0
272,73227393.482989,0,22,160,1,0,1,1,0,19,1,0,0,21,131061995.482989,19,2,0,1,0,0.0,0.0,0.0
273,23661810.482989,27,28,181,1,0,1,1,0,712,19,0,6,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
274,2843501.482989,0,20,31,1,0,1,1,0,35,7,0,0,31,40841117.014349,1518,165,0,25,0,0.0,0.0516,0.5473
275,15163683.482989,0,22,120,1,0,1,1,1,23,7,0,0,87,23973976.275404,42951,295,0,55,0,0.0,0.0,0.0
276,20206847.482989,33,28,226,1,0,1,1,0,202,3,0,0,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
277,36571308.482989,36,28,158,1,0,1,1,0,3441,35,10,7,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
278,73129116.482989,26,28,655,1,0,1,1,0,5210,47,7,6,21,325253683.482989,5150424,11800,0,324,0,0.0,0.835,0.0
279,27549184.482989,27,28,162,1,0,1,1,0,1290,13,4,2,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
280,31174737.482989,28,28,403,1,0,1,1,0,622,9,1,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
281,30746599.482989,17,28,152,1,0,1,1,0,1120,12,2,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
282,27376984.482989,28,28,301,1,0,1,1,0,475,6,2,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
283,108568906.482989,0,20,825,0,0,1,1,0,5,0,0,2,21,109512711.482989,16,0,0,3,0,0.0,0.0,0.0
284,322328897.482989,6,2,511,0,0,1,1,0,470,3,1,0,21,364395072.482989,1328,6,0,19,0,0.0,0.0,0.0
285,9714899.482989,24,28,272,1,0,1,1,0,147,5,1,1,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
286,9712414.482989,29,28,209,1,0,1,1,0,953,13,4,9,21,325253683.482989,5150424,11800,0,324,0,0.34,0.8725,0.0
287,9045907.482989,13,28,368,1,0,1,1,0,81,2,0,0,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
288,2004155.482989,0,24,0,0,0,1,1,0,0,0,0,0,21,195074268.482989,6026,78,0,40,0,0.0,0.0,0.0
289,21081550.482989,0,20,4438,1,0,1,1,0,438,85,5,3,35,75421167.482989,355581,2587,1,278,0,0.2263,0.9992,0.4215
290,9303198.482989,0,22,823,1,0,1,1,1,66,3,0,0,21,11891062.708257,2047,63,0,20,0,0.0,0.0,0.0
291,36571494.482989,16,28,380,1,0,1,1,0,9449,82,20,23,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
292,27722555.482989,26,28,338,1,0,1,1,0,1525,16,1,7,21,325253683.482989,5150424,11800,0,324,0,0.0,0.8185,0.0
293,13438696.482989,0,22,276,0,0,1,1,0,3,0,0,0,21,13440399.5145,18,0,0,5,0,0.0,0.0,0.0
294,46873998.482989,22,28,343,1,0,1,1,0,848,5,0,3,21,325253683.482989,5150424,11800,0,324,0,0.5562,0.8834,0.0
295,12602166.482989,24,28,501,1,0,1,1,0,271,2,1,1,21,325253683.482989,5150424,11800,0,324,0,0.4003,0.8801,0.0
296,12776694.482989,17,28,212,1,0,1,1,0,2455,36,5,15,21,325253683.482989,5150424,11800,0,324,0,0.34,0.9428,0.0
297,2284996.482989,34,22,924,1,0,1,1,0,921,93,0,37,75,100120616.482989,440231,9540,0,248,0,0.0,0.8777,0.0
298,108584893.482989,0,22,210,1,0,1,1,0,24670,624,4,24,51,225719450.482989,166244,1580,0,50,0,0.0,0.0,0.0
299,60781483.482989,5,10,187,1,0,1,1,0,11601,361,7,21,51,225719450.482989,166244,1580,0,50,0,0.0,0.0,0.0
300,177007347.482989,19,10,248,1,0,1,1,0,24303,189,17,7,21,435158611.482989,152470,541,0,4,0,0.0,0.0,0.0
301,148737492.482989,14,23,217,1,1,1,1,0,408778,2929,101,552,21,296200150.482989,49335750,34100,0,847,0,0.0,0.6437,0.0
302,170091846.482989,26,10,291,1,0,1,1,0,35060,356,24,26,58,171571769.482989,59651,427,0,6,0,0.0,0.0,0.0
303,158823810.482989,29,1,69,1,1,1,0,0,184049,638,16,20,20,417736171.482989,591409969,533000,0,2066,0,0.0,-0.9859,0.0
304,19068198.482989,0,10,176,1,0,1,1,0,2775,177,2,33,51,225719450.482989,166244,1580,0,50,0,0.0,0.0,0.0
305,33030748.482989,3,20,183,1,0,1,1,0,1826158,10564,1125,65,21,50578378.482989,22470147,46900,0,234,0,0.0772,0.4404,0.0
306,2814415.482989,6,24,341,1,0,1,1,0,6923,170,5,59,52,70175420.482989,1433187,34700,0,42,0,0.0,0.0,0.0
307,43000732.482989,16,10,185,1,0,1,0,0,1912473,12502,533,1074,30,229393272.482989,43260650,101000,0,51,0,0.0,0.4344,0.0
308,32080668.482989,1,10,3217,1,0,1,1,0,49677,724,42,30,5,152854789.482989,2735725,14500,0,444,0,0.0,-0.25,0.0
309,17708492.482989,0,22,2782,0,0,1,1,0,3620,71,2,2,21,203532808.482989,449393,2110,0,210,0,0.0,0.0,0.0
310,149791795.482989,24,10,214,1,1,1,1,0,13710,139,9,14,58,171571769.482989,59651,427,0,6,0,0.0,0.1779,0.0
311,5129183.482989,0,22,2075,0,0,1,1,0,529,10,0,2,21,17031580.202875,59032,357,0,279,0,0.0,0.0,0.0
312,42210075.482989,0,24,479,0,0,1,1,0,489,2,0,0,21,224508379.482989,32393,62,0,124,0,0.0,0.0,0.0
313,158771569.482989,9,1,70,1,0,1,1,0,21873,77,8,0,21,239567215.482989,23503494,21700,0,2832,0,0.0,-0.9865,0.0
314,71114201.482989,0,10,2196,1,0,1,1,0,33414,396,29,10,5,152854789.482989,2735725,14500,0,444,0,0.0,0.0516,0.0
315,6460776.482989,1,10,2488,0,0,1,1,0,3125,55,2,2,21,97262847.482989,4547258,11300,0,1353,0,0.0,0.0,0.0
316,43225817.482989,14,19,394,1,0,1,0,0,836,19,0,2,45,95160159.482989,385351,2530,0,60,0,0.0,0.0,0.0
317,2682843.482989,0,10,3395,0,0,1,1,0,2391,70,1,2,21,97262847.482989,4547258,11300,0,1353,0,0.0,0.0,0.0
318,2548034.482989,3,10,3909,1,0,1,1,0,239,13,0,7,21,239810551.482989,1726507,13900,0,107,0,0.0,0.0,0.0
319,8780355.482989,0,22,206,1,0,1,1,0,1069,72,11,13,58,109864777.482989,1310,46,0,2,0,0.0,0.0,0.0
320,35836721.482989,0,22,3140,1,0,1,1,0,23746,379,14,0,21,109228474.482989,13931847,36600,0,896,0,0.0,0.0,0.0
321,4514297.482989,0,22,2578,0,0,1,1,0,515,17,0,1,21,17031580.202875,59032,357,0,279,0,0.0,0.0,0.0
322,66512205.482989,24,10,134,1,0,1,1,0,47917,1139,100,92,55,201806131.482989,204537,1660,0,8,0,-0.5106,-0.89,0.0
323,49859255.482989,34,10,216,1,0,1,1,0,88588,726,136,111,30,53114062.482989,412691,2040,0,21,0,0.0,0.7712,0.0
324,33295759.482989,0,1,3115,1,0,1,1,0,17050,258,6,8,21,151843268.482989,1470323,10300,0,325,0,0.0,0.0,0.0
325,35781647.482989,0,10,3224,1,0,1,1,0,60473,929,38,36,5,152854789.482989,2735725,14500,0,444,0,0.0,-0.25,0.0
326,93103555.482989,0,22,3964,0,0,1,1,0,81659,1014,76,77,21,134719475.482989,10664800,30800,0,1314,0,0.0,0.0,0.0
327,82636844.482989,9,19,85,1,0,1,1,0,2196,13,1,3,21,221420032.482989,2784846,3291,1,289,1,0.5627,0.5994,0.0
328,119466177.482989,21,10,248,1,0,1,1,0,35065,566,33,15,58,216586102.482989,129285406,400000,0,60,0,0.0,-0.3802,0.0
329,14314690.482989,39,10,282,1,0,1,0,0,683967,13616,515,249,21,453040814.482989,14351679375,25800000,0,4247,0,-0.3818,0.7212,0.0
330,26307658.482989,7,10,72,1,0,1,1,1,1810,114,2,0,51,225719450.482989,166244,1580,0,50,0,-0.3818,0.0,0.0
331,23305399.482989,0,10,261,1,0,1,1,0,6873,229,7,31,53,344866859.482989,9874690,28700,0,91,0,0.0,-0.128,0.0
332,2741463.482989,0,10,140,0,0,1,1,0,1772,29,1,10,58,197904902.482989,48940,495,0,16,0,0.0,0.0,0.0
333,11658082.482989,0,22,2654,0,0,1,1,0,123,10,0,1,21,203532808.482989,449393,2110,0,210,0,0.0,0.0,0.0
334,36560811.482989,0,10,317,1,0,1,1,0,9184,97,1,6,5,225996610.482989,284792,1140,0,231,0,0.0,0.5538,0.0
335,36526163.482989,0,10,447,1,0,1,1,0,4117,46,1,2,5,225996610.482989,284792,1140,0,231,0,0.0,0.5538,0.0
336,31937357.482989,1,10,2157,0,0,1,1,0,2778,41,0,2,21,97262847.482989,4547258,11300,0,1353,0,0.0,0.0,0.0
337,2517721.482989,0,22,1562,0,0,1,1,0,123,6,0,0,21,103871961.482989,4234,37,0,71,0,0.0,0.0,0.0
338,243588719.482989,0,24,342,1,1,1,1,0,189486,218,104,32,21,369776888.482989,65510158,3532,1,396,0,0.0,0.0,0.0
339,7919391.482989,31,10,228,1,0,1,1,0,11920,292,3,26,58,10867971.582412,14172,142,0,4,0,0.0,0.0,0.0
340,6847257.482989,0,22,356,1,0,1,1,0,516,18,0,2,21,6847857.849568,518,8,0,1,0,0.0,0.9682,0.0
341,92410674.482989,32,22,305,1,0,1,1,0,1579,18,2,1,45,209634144.482989,1387042,2270,0,269,0,0.0,0.1431,0.0
342,158974380.482989,37,1,39,1,0,1,0,0,7769,17,2,3,75,253232174.482989,1189842508,1690000,0,3615,0,0.0,0.9434,0.0
343,26282068.482989,0,22,4060,0,0,1,1,0,2916,58,2,2,21,27403937.6742,10746,76,0,26,0,0.0,0.0,0.0
344,167326933.482989,13,22,155,0,1,1,1,0,7781,132,10,4,21,176491882.482989,11665,58,0,2,0,0.0,0.0,0.0
345,149276606.482989,31,10,253,1,0,1,1,0,126757261,980469,21558,25149,21,244973611.482989,373209938,782000,0,68,0,0.0,0.3939,0.0
346,168803008.482989,29,10,220,1,1,1,1,0,71918660,585488,22468,19078,21,244973611.482989,373209938,782000,0,68,0,0.0,-0.8126,0.0
347,261128462.482989,6,26,164,1,1,1,0,0,288167,2605,77,348,21,456755613.482989,26190457,147000,0,427,0,0.0,0.0,0.0
348,2044135.482989,0,22,462,1,0,1,1,0,4203,910,5,300,21,125499703.482989,80850,4690,0,9,0,0.0,0.0,0.0
349,171380524.482989,25,1,211,1,1,1,1,0,51727,638,9,26,21,270197242.482989,1505464,10800,0,347,0,0.0,0.0,0.0
350,257580031.482989,2,28,273,0,1,1,1,0,41588,65,10,2,21,294895244.482989,46363,144,0,16,0,0.0,0.9169,0.0
351,48249198.482989,0,22,596,1,0,1,1,0,1858127,15224,587,652,21,274128067.482989,13358708,88400,0,576,0,0.6369,0.0,0.0
352,110914779.482989,16,20,113,1,0,1,1,0,18097,715,66,80,82,216674238.482989,254454,1790,0,97,0,0.0,0.8881,0.0
353,2269426.482989,12,24,603,1,0,1,1,0,122,10,0,0,21,292424391.482989,544377,1380,0,310,0,0.0,0.0,0.0
354,40069686.482989,8,20,260,1,0,1,1,0,5091,392,32,107,82,52025265.482989,1332798,24400,0,144,0,0.0,0.0,0.0
355,46048709.482989,0,25,612,1,0,1,1,0,21672447,136220,8352,7624,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
356,2021751.482989,13,22,3369,1,0,1,1,0,6235,428,7,8,31,158018333.482989,55303306,668000,0,2697,0,0.0,0.0,0.0
357,17142197.482989,0,10,322,1,0,1,1,0,370222,6007,106,347,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
358,114722811.482989,37,20,644,1,0,0,1,0,144930,2125,329,445,82,216092929.482989,11425367,43200,0,868,0,0.0,0.0,0.0
359,9454329.482989,0,10,946,1,0,1,1,0,559584,7542,235,332,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
360,2025474.482989,13,22,139,0,0,1,1,0,2134,158,5,8,31,158018333.482989,55303306,668000,0,2697,0,0.0,0.0,0.0
361,34809555.482989,22,27,2539,1,0,1,1,0,5400,76,2,4,35,298337757.482989,785437,1299,1,669,0,0.0,0.0,0.0
362,30076616.482989,0,10,4031,1,0,1,1,0,11906,70,3,4,21,113509236.482989,3345609,101000,0,412,0,0.2023,0.6705,0.0
363,30072510.482989,26,22,665,1,0,1,1,0,44485,1549,53,109,82,84469484.482989,85601639,270000,0,2146,0,0.5622,0.0,0.0
364,51973353.482989,0,25,333,1,0,1,1,0,360171,2079,68,120,31,111180441.482989,97176167,585000,0,428,0,0.5859,0.0,0.0
365,4710510.482989,24,28,615,1,0,1,1,0,359266,3186,227,119,21,170710076.482989,37698358,775,1,461,0,0.4019,0.9186,0.0
366,37579344.482989,0,25,607,1,0,1,1,0,6472467,58044,1738,2316,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
367,36724487.482989,8,20,523,1,0,1,1,0,248159,3158,177,194,21,120574259.482989,219251988,742000,0,771,0,0.0,0.9729,0.0
368,130518757.482989,0,22,579,0,0,1,1,0,791972,3916,184,232,21,193169149.482989,2008802,5990,0,10,0,0.6037,0.0,0.0
369,122749870.482989,39,20,691,1,0,0,1,0,57185,1018,119,183,82,216092929.482989,11425367,43200,0,868,0,0.0,0.0,0.0
370,12737630.482989,0,10,277,1,0,1,1,0,153206,2271,35,148,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
371,3661098.482989,10,2,1120,1,0,1,1,0,154665,5868,105,520,21,32983739.985303,3366245,54300,0,57,0,0.0,0.4215,0.0
372,215563408.482989,44,10,240,1,0,1,1,0,41431,292,15,14,78,334830470.482989,98448,393,0,29,0,0.0,0.5106,0.0
373,17814999.482989,0,22,4415,0,0,1,1,0,50732,328,20,12,21,156573221.482989,51714,385,0,6,0,0.0,0.0,0.0
374,6578615.482989,34,27,540,1,0,1,1,0,12255,539,7,42,35,53928419.482989,947045,20400,0,25,0,0.8402,0.9714,0.0
375,61412804.482989,0,22,393,1,0,1,1,0,321735,2322,58,148,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
376,84715951.482989,16,1,173,1,0,1,1,1,102649729,423839,218545,586,41,457794780.482989,18325480710,25700000,0,54,0,0.0,-0.6808,0.0
377,35716783.482989,29,28,612,1,0,1,1,0,1676162,14136,1014,698,21,166061412.482989,132390165,542000,0,175,0,-0.4939,0.905,0.0
378,24025254.482989,19,10,3498,0,0,1,1,0,328782,2819,206,105,31,121268104.482989,982005,6990,0,25,0,0.0,0.0,0.0
379,5012864.482989,0,10,276,1,0,1,1,0,110270,2030,33,175,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
380,2311003.482989,10,2,875,1,0,1,1,0,32989,2470,19,244,21,32983739.985303,3366245,54300,0,57,0,0.0,-0.29600000000000004,0.0
381,100665985.482989,26,10,1426,0,0,1,1,0,541877,2208,164,119,31,182108175.482989,1078477,4520,0,303,0,0.0,0.5719,0.0
382,2330394.482989,0,10,315,1,0,1,1,0,26436,962,11,90,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
383,3715343.482989,35,27,272,1,0,1,1,0,1869,132,3,7,35,53928419.482989,947045,20400,0,25,0,-0.2817,0.9356,0.0
384,35055800.482989,26,29,180,1,1,1,1,0,1288652,198199,222,27798,9,44082567.518656,26729777,1300000,0,71,0,0.0,0.8879,0.0
385,13832009.482989,15,27,484,1,0,1,1,0,59968,2204,33,134,35,53928419.482989,947045,20400,0,25,0,0.5719,0.9448,0.0
386,14492605.482989,21,29,173,1,1,1,1,0,139161,46479,45,3603,9,44082567.518656,26729777,1300000,0,71,0,0.0,0.6369,0.0
387,33781368.482989,0,25,301,1,0,1,1,0,980927,12578,248,768,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
388,4070560.482989,0,10,313,1,0,1,1,0,38934,1111,17,78,31,111180441.482989,97176167,585000,0,428,0,0.0,0.0,0.0
389,91385882.482989,6,28,248,1,0,1,1,0,1648,8,0,0,21,414181114.482989,2091832,59900,0,1060,0,0.0,0.29600000000000004,0.0
390,131124951.482989,32,22,574,1,0,1,1,0,12323,59,2,4,21,131299907.482989,894395,7390,0,151,0,0.0,0.0,0.0
391,22636472.482989,0,26,284,0,0,1,1,0,5,1,0,0,33,128492627.482989,434,4232,1,13,0,0.0,0.0,0.0772
392,201284875.482989,0,27,653,1,0,1,1,0,226,1,0,2,21,207170735.482989,3259,13,0,12,0,0.0,0.0,0.0
393,62473266.482989,0,22,1021,1,0,1,1,0,14,0,0,0,21,174226997.482989,147,3,0,13,0,0.0,0.0,0.0
394,303319396.482989,1,20,143,1,1,1,1,0,166,0,0,0,21,303409323.482989,717,6,0,5,0,0.0,0.0,0.0
395,38432351.482989,0,22,899,0,0,1,1,1,2,0,0,0,21,44135593.482989,190,2,0,63,0,0.0,0.0,0.2023
